row_ID;item_ID;Director;Country;Language;Year;Genre1;Genre2;Genre3;Actor1;Actor2;Actor3;Budget;IMDB_Link;Title;Num_of_Ratings
2789;4732;Leslye Headland;United States;English;2012;Comedy;Romance;0;Kirsten Dunst;Lizzy Caplan;Isla Fisher;3000000;http://www.imdb.com/title/tt1920849/;BACHELORETTE;1
2790;4733;Michael Herbig;Germany;German;2001;Comedy;Western;0;Michael Herbig;Christian Tramitz;Sky du Mont;7000000;http://www.imdb.com/title/tt0248408/;DER SCHUH DES MANITU;1
2791;4734;Ken Kwapis;United States;English;2009;Comedy;Drama;Romance;Morgan Lily;Trenton Rogers;Jennifer Aniston;40000000;http://www.imdb.com/title/tt1001508/;HE`S JUST NOT THAT INTO YOU;1
2792;4735;James Mather;France;English;2012;Action;Sci-Fi;Thriller;Guy Pearce;Maggie Grace;Vincent Regan;15000000;http://www.imdb.com/title/tt1592525/;LOCKOUT;1
2793;4736;Chris Nahon;France;English;2001;Action;Crime;Thriller;Jet Li;Bridget Fonda;TchÃ©ky Karyo;25000000;http://www.imdb.com/title/tt0271027/;KISS OF THE DRAGON;1
2794;4737;Taylor Hackford;United States;English;1997;Drama;Mystery;Thriller;Keanu Reeves;Al Pacino;Charlize Theron;57000000;http://www.imdb.com/title/tt0118971/;THE DEVIL\'S ADVOCATE;3
2795;4738;Tom Morris;United States;English;2012;Comedy;0;0;Chris Sheffield;Maiara Walsh;Janeane Garofalo;0;http://www.imdb.com/title/tt1971403/;GENERAL EDUCATION;1
2796;4739;Kim Jee-Woon;United States;English;2013;Action;Crime;Thriller;Arnold Schwarzenegger;Forest Whitaker;Johnny Knoxville;30000000;http://www.imdb.com/title/tt1549920/;THE LAST STAND;3
2797;4740;Julian Fellowes;United Kingdom;English;2010;Drama;0;0;Hugh Bonneville;Phyllis Logan;Elizabeth McGovern;0;http://www.imdb.com/title/tt1606375/;DOWNTON ABBEY - SEASON: 1;3
2798;4743;Tim Loane;United Kingdom;English;2001;Comedy;Drama;0;Ursula Holden Gill;Gillian Bevan;Lloyd McGuire;0;http://www.imdb.com/title/tt0280330/;TEACHERS - SEASON: 1;1
2799;4744;Edward Bennett;United Kingdom;English;1989;Drama;Mystery;Crime;David Suchet;Hugh Fraser;Philip Jackson;0;http://www.imdb.com/title/tt0094525/;POIROT - SEASON: 1;3
2800;4746;Mark Crowdy;United Kingdom;English;2004;Comedy;Drama;0;Martin Clunes;Caroline Catz;Ian McNeice;0;http://www.imdb.com/title/tt0408381/;DOC. MARTIN - SEASON: 1;2
2801;4747;David Shore;United States;English;2004;Drama;Mystery;0;Hugh Laurie;Omar Epps;Robert Sean Leonard;0;http://www.imdb.com/title/tt0412142/;HOUSE M. D. - SEASON: 1;7
2802;4748;Neil Cross;United Kingdom;English;2010;Crime;Drama;Mystery;Idris Elba;Warren Brown;Dermot Crowley;0;http://www.imdb.com/title/tt1474684/;LUTHER - SEASON: 1;1
2803;4749;Bryan Singer;United States;English;2013;Adventure;Fantasy;0;Nicholas Hoult;Ewan McGregor;Stanley Tucci;195000000;http://www.imdb.com/title/tt1351685/;JACK THE GIANT SLAYER;3
2804;4751;Uwe Boll;Canada;English;2007;Action;Fantasy;Western;Natassia Malthe;Zack Ward;Michael ParÃ©;10000000;http://www.imdb.com/title/tt0896036/;BLOODRAYNE II;1
2805;4752;Jon M Chu;United States;English;2013;Action;Adventure;Sci-Fi;Dwayne Johnson;Byung-hun Lee;Adrianne Palicki;130000000;http://www.imdb.com/title/tt1583421/;G.I. JOE: RETALIATION;3
2806;4753;Stephen Sommers;United States;English;2009;Action;Adventure;Sci-Fi;Adewale Akinnuoye-Agbaje;Dennis Quaid;Channing Tatum;175000000;http://www.imdb.com/title/tt1046173/;G.I. JOE: THE RISE OF THE COBRA;1
2807;4754;Hayao Miyazaki;Japan;Japanese;1986;Animation;Action;Adventure;Anna Paquin;James van der Beek;Cloris Leachman;0;http://www.imdb.com/title/tt0092067/;LAPUTA CASTLE IN THE SKY;1
2808;4755;Hayao Miyazaki;Japan;Japanese;1988;Animation;Family;Fantasy;Toshiyuki Amagasa;Paul Butcher;Noriko Hidaka;0;http://www.imdb.com/title/tt0096283/;MY NEIGHBOR TOTORO;1
2809;4756;Hayao Miyazaki;Japan;Japanese;1989;Animation;Adventure;Family;Minami Takayama;Rei Sakuma;Kappei Yamaguchi;0;http://www.imdb.com/title/tt0097814/;KIKI\'S DELIVERY SERVICE;1
2810;4757;Hayao Miyazaki;Japan;Japanese;1992;Animation;Adventure;Fantasy;ShÃ»ichirÃ´ Moriyama;Tokiko KatÃ´;Bunshi Katsura;0;http://www.imdb.com/title/tt0104652/;PORCO ROSSO;1
2811;4758;Hayao Miyazaki;Japan;Japanese;1997;Animation;Adventure;Fantasy;Billy Crudup;Yuriko Ishida;YÃ´ji Matsuda;0;http://www.imdb.com/title/tt0119698/;MONONOKE HIME;1
2812;4759;Hayao Miyazaki;Japan;Japanese;2001;Animation;Adventure;Family;Daveigh Chase;Suzanne Pleshette;Susan Egan;0;http://www.imdb.com/title/tt0245429/;SEN TO CHIHIRO;1
2813;4760;Hayao Miyazaki;Japan;Japanese;2004;Animation;Action;Adventure;Chieko BaishÃ´;Takuya Kimura;Akihiro Miwa;0;http://www.imdb.com/title/tt0347149/;HOWL\'S MOVING CASTLE;1
2814;4761;Isao Takahata;Japan;Japanese;1988;Animation;Drama;War;Tsutomu Tatsumi;Ayano Shiraishi;Yoshiko Shinohara;0;http://www.imdb.com/title/tt0095327/;GRAVE OF THE FIREFLIES;1
2815;4762;Hiroyuki Okiura;Japan;Japanese;1999;Animation;Drama;Fantasy;Yoshikazu Fujiki;Sumi Mutoh;Hiroyuki Kinosha;0;http://www.imdb.com/title/tt0193253/;JIN-ROH THE WOLF BRIGADE;1
2816;4763;Satoshi Kon;Japan;Japanese;2006;Animation;Mystery;Sci-Fi;Megumi Hayashibara;TÃ´ru Furuya;Katsunosuke Hori;0;http://www.imdb.com/title/tt0851578/;PAPRIKA;1
2817;4764;Shinji Aramaki;Japan;Japanese;2004;Sci-Fi;Action;Animation;Ai Kobayashi;JÃ»rÃ´ta Kosugi;Yuki Matsuoka;0;http://www.imdb.com/title/tt0401233/;APPLESEED (2004);1
2818;4765;Hayao Miyazaki;Japan;Japanese;1979;Animation;Adventure;Family;Yasuo Yamada;Eiko Masuyama;Kiyoshi Kobayashi;0;http://www.imdb.com/title/tt0079833/;LUPIN THE 3RD: THE CASTLE OF CAGLIOSTRO;1
2819;4766;Lee Tamahori;United Kingdom;English;2002;Action;Adventure;Crime;Pierce Brosnan;Halle Berry;Toby Stephens;142000000;http://www.imdb.com/title/tt0246460/;DIE ANOTHER DAY;5
2820;4767;Michael Apted;United Kingdom;English;1999;Action;Adventure;Crime;Pierce Brosnan;Sophie Marceau;Robert Carlyle;135000000;http://www.imdb.com/title/tt0143145/;THE WORLD IS NOT ENOUGH;2
2821;4768;Roger Spottiswoode;United Kingdom;English;1997;Action;Adventure;Crime;Pierce Brosnan;Jonathan Pryce;Michelle Yeoh;110000000;http://www.imdb.com/title/tt0120347/;TOMMOROW NEVER DIES;4
2822;4769;Martin Campbell;United Kingdom;English;1995;Action;Crime;Thriller;Pierce Brosnan;Sean Bean;Izabella Scorupco;58000000;http://www.imdb.com/title/tt0113189/;GOLDENEYE;5
2823;4770;John Glen;United Kingdom;English;1989;Action;Adventure;Crime;Timothy Dalton;Carey Lowell;Robert Davi;32000000;http://www.imdb.com/title/tt0097742/;LICENCE TO KILL;2
2824;4771;John Glen;United Kingdom;English;1987;Action;Adventure;Crime;Timothy Dalton;0;Jeroen Krabbe;30000000;http://www.imdb.com/title/tt0093428/;THE LIVING DAYLIGHTS;1
2825;4772;John Glen;United Kingdom;English;1985;Action;Adventure;Crime;Roger Moore;Christopher Walken;Tanya Roberts;30000000;http://www.imdb.com/title/tt0090264/;A VIEW TO A KILL;1
2826;4773;John Glen;United Kingdom;English;1983;Action;Adventure;Crime;Roger Moore;Maud Adams;Louis Jourdan;27500000;http://www.imdb.com/title/tt0086034/;OCTOPUSSY;1
2827;4774;John Glen;United Kingdom;English;1981;Action;Adventure;Crime;Roger Moore;Carole Bouquet;Topol;28000000;http://www.imdb.com/title/tt0082398/;FOR YOUR EYES ONLY;1
2828;4775;Lewis Gilbert;United Kingdom;English;1977;Action;Adventure;Crime;Roger Moore;Barbara Bach;Curd JÃ¼rgens;14000000;http://www.imdb.com/title/tt0076752/;THE SPY WHO LOVED ME;3
2829;4776;Guy Hamilton;United Kingdom;English;1974;Action;Adventure;Crime;Roger Moore;Christopher Lee;Britt Ekland;13000000;http://www.imdb.com/title/tt0071807/;THE MAN WITH THE GOLDEN GUN;3
2830;4777;Guy Hamilton;United Kingdom;English;1971;Action;Adventure;Crime;Sean Connery;Jill St. John;Charles Gray;7200000;http://www.imdb.com/title/tt0066995/;DIAMONDS ARE FOREVER;1
2831;4778;Peter R. Hunt;United Kingdom;English;1969;Action;Adventure;Crime;George Lazenby;Diana Rigg;Telly Savalas;7000000;http://www.imdb.com/title/tt0064757/;ON HER MAJESTY\'S SECRET SERVICE;1
2832;4779;Lewis Gilbert;United Kingdom;English;1967;Action;Adventure;Crime;Sean Connery;Akiko Wakabayashi;Mie Hama;9500000;http://www.imdb.com/title/tt0062512/;YOU ONLY LIVE TWICE;4
2833;4780;Terence Young;United Kingdom;English;1965;Action;Adventure;Crime;Sean Connery;Claudine Auger;Adolfo Celi;9000000;http://www.imdb.com/title/tt0059800/;THUNDERBALL;1
2834;4781;Guy Hamilton;United Kingdom;English;1964;Action;Adventure;Crime;Sean Connery;Honor Blackman;Gert FrÃ¶be;3000000;http://www.imdb.com/title/tt0058150/;GOLDFINGER;2
2835;4782;Terence Young;United Kingdom;English;1962;Action;Adventure;Crime;Sean Connery;Ursula Andress;Joseph Wiseman;1100000;http://www.imdb.com/title/tt0055928/;DR. NO;1
2836;4784;Sam Raimi;United States;English;2013;Adventure;Family;Fantasy;James Franco;Michelle Williams;Rachel Weisz;215000000;http://www.imdb.com/title/tt1623205/;OZ THE GREAT AND POWERFUL;1
2837;4785;Rawson Marshall Thurber;United States;English;2013;Comedy;Crime;0;Jason Sudeikis;Jennifer Aniston;Emma Roberts;30000000;http://www.imdb.com/title/tt1723121/;WE\'RE THE MILLERS (2013);4
2838;4786;Audrey Wells;United States;English;2003;Comedy;Drama;Romance;Diane Lane;Raoul Bova;Sandra Oh;18000000;http://www.imdb.com/title/tt0328589/;UNDER THE TOSCAN SUN;1
2839;4787;Chris Wedge;United States;English;2013;Animation;Adventure;Family;Amanda Seyfried;Josh Hutcherson;BeyoncÃ© Knowles;100000000;http://www.imdb.com/title/tt0848537/;EPIC;3
2840;4788;Michael Bay;United States;English;2013;Comedy;Crime;Drama;Mark Wahlberg;Dwayne Johnson;Anthony Mackie;26000000;http://www.imdb.com/title/tt1980209/;PAIN AND GAIN;2
2841;4789;Andy Fickman;United States;English;2007;Comedy;Family;Sport;Dwayne Johnson;Kyra Sedgwick;Madison Pettis;22000000;http://www.imdb.com/title/tt0492956/;THE GAME PLAN;1
2842;4790;David Dobkin;United States;English;2011;Comedy;0;0;Jason Bateman;Ryan Reynolds;Olivia Wilde;52000000;http://www.imdb.com/title/tt1488555/;THE CHANGE-UP;1
2843;4791;Louis Leterrier;United States;English;2013;Crime;Mystery;Thriller;Jesse Eisenberg;Mark Ruffalo;Woody Harrelson;75000000;http://www.imdb.com/title/tt1670345/;NOW YOU SEE ME;1
2844;4792;Neill Blomkamp;United States;English;2013;Action;Drama;Sci-Fi;Matt Damon;Jodie Foster;Sharlto Copley;115000000;http://www.imdb.com/title/tt1535108/;ELYSIUM;2
2845;4793;Julian Fellowes;United Kingdom;English;2012;Drama;0;0;Hugh Bonneville;Phyllis Logan;Elizabeth McGovern;0;http://www.imdb.com/title/tt1606375/;DOWNTON ABBEY - SEASON: 2;1
2846;4794;Gerhard Hahn;Germany;German;1990;Action;Animation;Comedy;Klaus Buchner;Andi Feldman;Kulle Westphal;0;http://www.imdb.com/title/tt0100912/;WERNER - BEINHART!;1
2847;4795;Udo Beissel;Germany;German;1996;Action;Sci-Fi;Animation;Monty Arnold;Klaus Buchner;Andi Feldman;0;http://www.imdb.com/title/tt0118138/;WERNER - DAS MUSS KESSELN;1
2848;4796;Gerhard Hahn;Germany;German;1999;Action;Comedy;Animation;Klaus Buchner;Rotger Feldmann;Thomas Struck;0;http://www.imdb.com/title/tt0184005/;WERNER - VOLLES ROAAAA;2
2849;4797;Toby Genkel;Germany;German;2003;Animation;Comedy;0;Klaus Buchner;Andi Feldman;Kulle Westphal;0;http://www.imdb.com/title/tt0304931/;WERNER - GEKOTZT WIRD SPATER!;1
2850;4798;Anthony Hemingway;United States;English;2012;Action;Adventure;Drama;Cuba Gooding Jr;Gerald McRaney;David Oyelowo;58000000;http://www.imdb.com/title/tt0485985/;RED TAILS;0
2851;4799;John Lyde;United States;English;2013;Action;Adventure;Fantasy;Danielle Chuchran;Richard McWilliams;Paul D. Hunt;0;http://www.imdb.com/title/tt2250234/;DRAGON LORE CURSE OF THE SHADOW;1
2852;4800;Cal Brunker;United States;English;2013;Animation;Adventure;Comedy;Brendan Fraser;Sarah Jessica Parker;Jessica Alba;40000000;http://www.imdb.com/title/tt0765446/;ESCAPE FROM PLANET EARTH;3
2853;4801;Dito Montiel;United States;English;2009;Action;Drama;Sport;Channing Tatum;Terrence Howard;Luis Guzman;0;http://www.imdb.com/title/tt1082601/;FIGHTING;1
2854;4802;Farren Blackburn;United Kingdom;English;2013;Action;Adventure;History;Charlie Bewley;Alexandra Dowling;Clive Standen;0;http://www.imdb.com/title/tt2193418/;HAMMER OF THE GODS;1
2855;4803;Chris Columbus;Canada;English;2010;Adventure;Family;Fantasy;Logan Lerman;Kevin McKidd;Steve Coogan;95000000;http://www.imdb.com/title/tt0814255/;PERCY JACKSON AND THE OLYMPIANS THE LIGHTNING THIEF;3
2856;4804;Ariel Vromen;United States;English;2012;Biography;Crime;Drama;Michael Shannon;Chris Evans;James Franco;10000000;http://www.imdb.com/title/tt1491044/;THE ICEMAN;2
2857;4805;Jonathan Levine;United States;English;2013;Comedy;Horror;Romance;Nicholas Hoult;Teresa Palmer;John Malkovich;35000000;http://www.imdb.com/title/tt1588173/;WARM BODIES;1
2858;4806;Charles Chaplin;United States;English;1952;Drama;Music;0;Charles Chaplin;Claire Bloom;Nigel Bruce;0;http://www.imdb.com/title/tt0044837/;LIMELIGHT 1952;1
2859;4807;Jean-Marie Poire;France;French;2002;Comedy;0;0;Alice Evans;Regis Laspales;Philippe Chevallire;19000000;http://www.imdb.com/title/tt0291320/;MA FAMME S\'APPELE MAURICE;1
2860;4808;Paul Schrader;United States;English;2013;Drama;Thriller;0;Lindsay Lohan;James Deen;Nolan Gerard Funk;250000;http://www.imdb.com/title/tt2292959/;THE CANYONS (2013);1
2861;4809;Charles Chaplin;United States;English;1957;Comedy;Drama;0;Charles Chaplin;Maxine Audley;Jerry Desmonde;0;http://www.imdb.com/title/tt0050598/;A KING IN NEW YORK 1957;2
2862;4810;Gernot Roll;Germany;German;2011;Animation;Comedy;0;Rotger Feldmann;Ivonne Schonherr;Marysol Fernandez;0;http://www.imdb.com/title/tt1711533/;WERNER - EISKALT;2
2863;4811;Craig Brewer;United States;English;2006;Drama;0;0;Christina Ricci;Samuel L. Jackson;Justin Timberlake;15000000;http://www.imdb.com/title/tt0462200/;BLACK SNAKE MOAN;3
2864;4812;Yimou Zhang;China;Mandarin;2002;Action;Drama;History;Jet Li;Tony Leung Chiu Wai;Maggie Cheung;31000000;http://www.imdb.com/title/tt0299977/;YING XIONG;0
2865;4819;M. Night Shyamalan;United States;English;2013;Action;Adventure;Sci-Fi;Jaden Smith;David Denman;Will Smith;130000000;http://www.imdb.com/title/tt1815862/;AFTER EARTH;4
2866;4820;Daniel Calparsoro;Spain;Spanish;2012;Action;Drama;Thriller;Alberto Ammann;Antonio de la Torre;Karra Elejalde;3000000;http://www.imdb.com/title/tt2062559/;INVASOR;1
2867;4821;Zack Snyder;United States;English;2013;Action;Adventure;Fantasy;Henry Cavill;Amy Adams;Michael Shannon;225000000;http://www.imdb.com/title/tt0770828/;MAN OF STEEL;8
2868;4822;Jacques Dorfmann;France;French;2001;Adventure;Biography;Drama;Christopher Lambert;Klaus Maria Brandauer;Max von Sydow;0;http://www.imdb.com/title/tt0199481/;DRUIDS;1
2869;4824;Renny Harlin;United States;English;2009;Action;Crime;Thriller;John Cena;Ashley Scott;Aidan Gillen;22000000;http://www.imdb.com/title/tt1160368/;12 ROUNDS;2
2870;4825;Daisuke Nishio;United States;English;1986;Animation;Action;Adventure;Victor Atelevich;Andrea Kwan;Brice Armstrong;0;http://www.imdb.com/title/tt0280249/;DRAGON BALL - SEASON: 1;2
2871;4827;Trey Parker;United States;English;2005;Animation;Comedy;0;Trey Parker;Matt Stone;Isaac Hayes;0;http://www.imdb.com/title/tt0121955/;SOUTH PARK - SEASON: 9;1
2872;4828;Frank Oz;United States;English;1988;Comedy;Crime;0;Steve Martin;Michael Caine;Glenne Headly;0;http://www.imdb.com/title/tt0095031/;DIRTY ROTTEN SCOUNDRELS;1
2873;4829;Vince Gilligan;United States;English;2008;Crime;Drama;Thriller;Bryan Cranston;Anna Gunn;Aaron Paul;0;http://www.imdb.com/title/tt0903747/;BREAKING BAD - SEASON: 1;3
2874;4830;M. Night Shyamalan;United States;English;1999;Drama;Mystery;Thriller;Bruce Willis;Haley Joel Osment;Toni Collette;40000000;http://www.imdb.com/title/tt0167404/;THE SIXTH SENSE;2
2875;4831;Jeff Tremaine;United States;English;2013;Comedy;0;0;Johnny Knoxville;Jackson Nicoll;Greg Harris;0;http://www.imdb.com/title/tt3063516/;BAD GRANDPA (2013);1
2876;4833;Simon West;United States;English;2012;Action;Crime;Drama;Nicolas Cage;Malin Akerman;Josh Lucas;35000000;http://www.imdb.com/title/tt1656186/;STOLEN;1
2877;4834;Klay Hall;United States;English;2013;Animation;Adventure;Comedy;Carlos Alazraqui;Dane Cook;Stacy Keach;50000000;http://www.imdb.com/title/tt1691917/;PLANES;1
2878;4836;Rob Cohen;United States;English;1993;Action;Biography;Drama;Jason Scott Lee;Lauren Holly;Robert Wagner;14000000;http://www.imdb.com/title/tt0106770/;DRAGON: THE BRUCE LEE STORY;2
2879;4837;Joshua Michael Stern;United States;English;2013;Biography;Drama;0;Ashton Kutcher;Dermot Mulroney;Josh Gad;12000000;http://www.imdb.com/title/tt2357129/;JOBS;3
2880;4838;Christophe Gans;France;French;2001;Action;Adventure;History;Samuel Le Bihan;Mark Dacascos;Vincent Cassel;30000000;http://www.imdb.com/title/tt0237534/;BROTHERHOOD OF THE WOLF;2
2881;4839;Malcolm D. Lee;United States;English;2013;Comedy;0;0;Simon Rex;Ashley Tisdale;Charlie Sheen;20000000;http://www.imdb.com/title/tt0795461/;SCARY MOVIE 5;2
2882;4840;Greg Berlanti;United States;English;2012;Action;Adventure;Crime;Stephen Amell;Katie Cassidy;David Ramsey;0;http://www.imdb.com/title/tt2193021/;ARROW - SEASON: 1;4
2883;4841;John McTiernan;United States;English;1987;Action;Adventure;Sci-Fi;Arnold Schwarzenegger;Carl Weathers;Kevin Peter;15000000;http://www.imdb.com/title/tt0093773/;PREDATOR;1
2884;4842;Barry Levinson;United States;English;1988;Drama;0;0;Dustin Hoffman;Tom Cruise;Valeria Golino;25000000;http://www.imdb.com/title/tt0095953/;RAIN MAN (1988);3
2885;4843;James Mangold;Australia;English;2013;Action;Adventure;Fantasy;Hugh Jackman;Will Yun Lee;Tao Okamoto;120000000;http://www.imdb.com/title/tt1430132/;THE WOLVERINE;4
2886;4844;Pierre Coffin;United States;English;2013;Animation;Adventure;Comedy;Steve Carell;Kristen Wiig;Benjamin Bratt;76000000;http://www.imdb.com/title/tt1690953/;DESPICABLE ME 2;8
2887;4845;Keishi Ohtomo;Japan;Japanese;2012;Action;Drama;History;Takeru SatÃ´;YÃ» Aoi;Emi Takei;0;http://www.imdb.com/title/tt1979319/;RUROUNI KENSHIN;1
2888;4846;Stephen Hopkins;United States;English;1990;Action;Sci-Fi;Thriller;Danny Glover;Gary Busey;Kevin Peter Hall;35000000;http://www.imdb.com/title/tt0100403/;PREDATOR 2;2
2889;4847;Luc Besson;United States;English;2013;Comedy;Crime;Thriller;Robert De Niro;Michelle Pfeiffer;Dianna Agron;30000000;http://www.imdb.com/title/tt2404311/;MALAVITA;1
2890;4848;Gavin Hood;United States;English;2013;Action;Adventure;Sci-Fi;Harrison Ford;Asa Butterfield;Hailee Steinfeld;110000000;http://www.imdb.com/title/tt1731141/;ENDER\'S GAME;1
2891;4849;Peter Webber;United States;English;2012;Drama;History;War;Matthew Fox;Colin Moy;Tommy Lee Jones;0;http://www.imdb.com/title/tt2103264/;EMPEROR;2
2892;4850;Damian Nieman;United States;English;2003;Crime;Thriller;0;Joe Nicolo;Carl Mazzocone Sr;George Tovar;6800000;http://www.imdb.com/title/tt0323939/;SHADE;1
2893;4851;Bronwen Hughes;Canada;English;2003;Action;Biography;Crime;Thomas Jane;NULL;Dexter Fletcher;0;http://www.imdb.com/title/tt0326208/;STANDER;2
2894;4852;Nelson McCormick;United States;English;2009;Mystery;Thriller;0;Penn Badgley;Dylan Walsh;Sela Ward;0;http://www.imdb.com/title/tt0814335/;THE STEPFATHER;1
2895;4853;Raja Gosnell;United States;English;2013;Animation;Comedy;Family;Neil Patrick Harris;Jayma Mays;Katy Perry;105000000;http://www.imdb.com/title/tt2017020/;THE SMURFS 2;2
2896;4854;Dennis Dugan;United States;English;2013;Comedy;0;0;Adam Sandler;Kevin James;Chris Rock;80000000;http://www.imdb.com/title/tt2191701/;GROWN UPS 2;1
2897;4855;Damjan Kozole;Slovenia;Slovenian;2003;Drama;0;0;Peter Musevski;Aljosa Kovacic;Primoz Petkovsek;0;http://www.imdb.com/title/tt0334237/;REZERVNI DELI;2
2898;4856;Bernard Vorhaus;United Kingdom;English;1933;Drama;Sport;0;John Loder;Ida Lupino;Cyril McLaglen;0;http://www.imdb.com/title/tt0024346/;MONEY FOR SPEED;2
2899;4857;Kirk De Micco;United States;English;2013;Animation;Adventure;Comedy;Nicolas Cage;Ryan Reynolds;Emma Stone;135000000;http://www.imdb.com/title/tt0481499/;THE CROODS;2
2900;4859;Allison Anders;United States;English;2013;Biography;0;0;Jewl Kilcher;Matt Ross;John Doe;0;http://www.imdb.com/title/tt2442526/;RING OF FIRE;0
2901;4860;Lasse HallstrÃ¶m;United States;English;2009;Drama;Family;0;Richard Gere;Joan Allen;Cary-Hiroyuki Tagawa;16000000;http://www.imdb.com/title/tt1028532/;HACHIKO;0
2902;4861;Stuart Blumberg;United States;English;2012;Comedy;Drama;0;Mark Ruffalo;Tim Robbins;Gwyneth Paltrow;0;http://www.imdb.com/title/tt1932718/;THANKS FOR SHARING;0
2903;4862;Rick Alverson;United States;English;2012;Drama;0;0;Tim Heidecker;Eric Wareheim;James Murphy;0;http://www.imdb.com/title/tt2112293/;KOMEDIA;1
2904;4863;Denis Villeneuve;United States;English;2013;Crime;Drama;Thriller;Hugh Jackman;Jake Gyllenhaal;Viola Davis;46000000;http://www.imdb.com/title/tt1392214/;PRISONERS;2
2905;4864;Matt Groening;United States;English;2001;Animation;Comedy;Family;Dan Castellaneta;Nancy Cartwright;Julie Kavner;0;http://www.imdb.com/title/tt0096697/;THE SIMPSONS - SEASON: 13;0
2906;4865;Jay Chandrasekhar;United States;English;2005;Action;Adventure;Comedy;Seann William Scott;Johnny Knoxville;Jessica Simpson;50000000;http://www.imdb.com/title/tt0377818/;THE DUKES OF THE HAZARD;0
2907;4866;Jeff Schaffer;United States;English;2004;Adventure;Comedy;0;Scott Mechlowicz;Jacob Pitts;Michelle Tachtenberg;25000000;http://www.imdb.com/title/tt0356150/;EUROTRIP;1
2908;4867;Randall Wallace;United States;English;2010;Drama;Family;History;Diane Lane;John Malkovich;Margo Martindale;35000000;http://www.imdb.com/title/tt1028576/;SECRETERIAT;0
2909;4868;Wayne Moss;United States;English;1998;Family;Animation;0;Goldy Notay;Gina Sorell;Stephen Joffe;0;http://www.imdb.com/title/tt0199253/;NODI ;0
2910;4869;Juliet May;United Kingdom;English;2009;Comedy;0;0;Miranda Hart;Patricia Hodge;Tom Ellis;0;http://www.imdb.com/title/tt1533435/;MIRANDA - SEASON: 1;2
2911;4870;Fred Barron;United Kingdom;English;2000;Comedy;0;0;Robert Lindsay;Zoe Wanamaker;Gabriel Thomson;0;http://www.imdb.com/title/tt0257315/;MY FAMILY - SEASON: 1;2
2912;4871;Evan Goldberg;United States;English;2013;Comedy;Fantasy;0;James Franco;Jonah Hill;Seth Rogen;32000000;http://www.imdb.com/title/tt1245492/;THIS IS THE END;1
2913;4872;David Cronenberg;United States;English;1986;Horror;Sci-Fi;0;Jeff Goldblum;Geena Davis;John Getz;15000000;http://www.imdb.com/title/tt0091064/;THE FLY;1
2914;4873;Paul Michael Glaser;United States;English;1987;Action;Sci-Fi;Thriller;Arnold Schwarzenegger;Maria Conchita Alonso;Yaphet Kotto;27000000;http://www.imdb.com/title/tt0093894/;THE RUNNING MAN;2
2915;4874;Peter Jackson;United States;English;2013;Adventure;Fantasy;0;Ian McKellen;Martin Freeman;Richard Armitage;0;http://www.imdb.com/title/tt1170358/;THE HOBBIT: THE DESOLATION OF SMAUG;9
2916;4878;Gary Trousdale;United States;English;2007;Animation;Short;Adventure;Mike Myers;Eddie Murphy;Cameron Diaz;0;http://www.imdb.com/title/tt0897387/;SHREK THE HALL;1
2917;4879;Joe Roth;United States;English;2004;Comedy;Family;0;Tim Allen;Jamie Lee Curtis;Dan Aykroyd;60000000;http://www.imdb.com/title/tt0388419/;CHRISTMAS WITH THE KRANKS;2
2918;4880;Scott Walker;United States;English;2013;Biography;Crime;History;Nicolas Cage;Vanessa Hudgens;John Cusack;27220000;http://www.imdb.com/title/tt2005374/;THE FROZEN GROUND;1
2919;4881;Robert Zemeckis;United States;English;2004;Animation;Adventure;Family;Tom Hanks;Chris Coppola;Michael Jeter;165000000;http://www.imdb.com/title/tt0338348/;THE POLAR EXPRESS;2
2920;4882;Juha Wuolijoki;Finland;Finnish;2007;Drama;Family;Fantasy;Hannu-Pekka Bjorkman;Otto Gustavsson;Jonas Rinne;2500000;http://www.imdb.com/title/tt0772176/;JOULUTARINA;1
2921;4883;Sean McNamara;United States;English;2013;Adventure;Drama;Family;Kim Coates;Penelope Ann Miller;David Eigenberg;0;http://www.imdb.com/title/tt1037222/;CODY THE ROBOSAPIEN;1
2922;4884;Randall Wallace;United States;English;2010;Drama;Family;History;Diane Lane;John Malkovich;Margo Martindale;35000000;http://www.imdb.com/title/tt1028576/;SECRETARIAT;1
2923;4885;Dan Scanlon;United States;English;2013;Animation;Adventure;Comedy;Billy Crystal;John Goodman;Steve Buscemi;0;http://www.imdb.com/title/tt1453405/;MONSTERS UNIVERSITY;3
2924;4886;Randal Kleiser;United States;English;1991;Adventure;Drama;0;Ethan Hawke;Klaus Maria Brandauer;Seymour Cassel;14000000;http://www.imdb.com/title/tt0103247/;WHITE FANG;1
2925;4888;Alfonso Cuaron;United States;English;2013;Drama;Sci-Fi;Thriller;Sandra Bullock;George Clooney;Ed Harris;100000000;http://www.imdb.com/title/tt1454468/;GRAVITY;4
2926;4889;Martin Scorsese;United States;English;2013;Biography;Comedy;Crime;Leonardo DiCaprio;Jonah Hill;Margot Robbie;100000000;http://www.imdb.com/title/tt0993846/;THE WOLF OF WALL STREET (2013);5
2927;4890;Joseph Gordon-Levitt;United States;English;2013;Comedy;Drama;Romance;Joseph Gordon-Levitt;Scarlett Johansson;Julianne Moore;6000000;http://www.imdb.com/title/tt2229499/;DON JON;4
